name,dataset,nGen,Npos-Nneg/Ntotal,XS,weight,boosted_dataset,globalTag,isData,generator,additionalSelection,run
,,,,,,,,,,,
ttHTobb_M125_TuneCUETP8M2_ttHtranche3_13TeV-powheg-pythia8_v2,/ttHTobb_M125_TuneCUETP8M2_ttHtranche3_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v2/MINIAODSIM,3872944,0.563117319566,0.2953,0.000135401459157,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,
,,,,,,,,,,,
ttHToNonbb_M125_TuneCUETP8M2_ttHtranche3_13TeV-powheg-pythia8_v2,/ttHToNonbb_M125_TuneCUETP8M2_ttHtranche3_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v2/MINIAODSIM,3981250,0.563292128109,0.2118,9.44436632465e-05,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,
,,,,,,,,,,,
TT_TuneCUETP8M2T4_13TeV-powheg-pythia8,/TT_TuneCUETP8M2T4_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,76915549,1.0,831.76,0.0108139382844,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,
TT_TuneCUETP8M2T4_13TeV-powheg-pythia8-evtgen,/TT_TuneCUETP8M2T4_13TeV-powheg-pythia8-evtgen/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,9885256,1.0,831.76,0.0841414729168,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,
,,,,,,,,,,,
TTToSemilepton_TuneCUETP8M2_ttHtranche3_13TeV-powheg-pythia8_v2,/TTToSemilepton_TuneCUETP8M2_ttHtranche3_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v2/MINIAODSIM,152669800,1.0,365.46,0.0023937936645,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,
,,,,,,,,,,,
TTTo2L2Nu_TuneCUETP8M2_ttHtranche3_13TeV-powheg-pythia8_v2,/TTTo2L2Nu_TuneCUETP8M2_ttHtranche3_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v2/MINIAODSIM,79140880,1.0,88.34,0.00111623727206,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,
