name,dataset,nGen,Npos-Nneg/Ntotal,XS,weight,boosted_dataset,globalTag,isData,generator,additionalSelection,run
TTToSemiLeptonic_hdampUP_TuneCP5_PSweights_13TeV-powheg-pythia8,/TTToSemiLeptonic_hdampUP_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,29671200,301.056159574,365.46,4.09126133625E-05,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,2016
TTToSemiLeptonic_hdampDOWN_TuneCP5_PSweights_13TeV-powheg-pythia8,/TTToSemiLeptonic_hdampDOWN_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,29818400,300.429975845,365.46,4.07954990972E-05,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,2016
TTToSemiLeptonic_TuneCP5up_PSweights_13TeV-powheg-pythia8,/TTToSemiLeptonic_TuneCP5up_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,29239200,301.051098835,365.46,4.15177822918E-05,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,2016
TTToSemiLeptonic_TuneCP5down_PSweights_13TeV-powheg-pythia8,/TTToSemiLeptonic_TuneCP5down_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,28951700,301.002618636,365.46,4.19368210206E-05,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,2016
,,,,,,,,,,,
TTTo2L2Nu_hdampUP_TuneCP5_PSweights_13TeV-powheg-pythia8,"/TTTo2L2Nu_hdampUP_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,/TTTo2L2Nu_hdampUP_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3_ext1-v1/MINIAODSIM",14889100,72.0452868002,88.34,8.23537488454E-05,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,2016
TTTo2L2Nu_hdampDOWN_TuneCP5_PSweights_13TeV-powheg-pythia8,"/TTTo2L2Nu_hdampDOWN_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,/TTTo2L2Nu_hdampDOWN_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3_ext1-v1/MINIAODSIM",14908700,72.0824604172,88.34,8.2203066172E-05,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,2016
TTTo2L2Nu_TuneCP5down_PSweights_13TeV-powheg-pythia8,"/TTTo2L2Nu_TuneCP5down_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,/TTTo2L2Nu_TuneCP5down_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3_ext1-v1/MINIAODSIM",14366800,72.0782012795,88.34,8.53087166574E-05,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,2016
TTTo2L2Nu_TuneCP5up_PSweights_13TeV-powheg-pythia8,"/TTTo2L2Nu_TuneCP5up_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,/TTTo2L2Nu_TuneCP5up_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3_ext1-v1/MINIAODSIM",14838600,72.0771012267,88.34,8.25975480159E-05,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,2016
,,,,,,,,,,,
TTToHadronic_hdampUP_TuneCP5_PSweights_13TeV-powheg-pythia8,/TTToHadronic_hdampUP_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,28695100,314.149809584,377.96,4.19277248776E-05,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,2016
TTToHadronic_hdampDOWN_TuneCP5_PSweights_13TeV-powheg-pythia8_v2,/TTToHadronic_hdampDOWN_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v2/MINIAODSIM,28900700,314.010343799,377.96,4.16479399005E-05,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,2016
TTToHadronic_TuneCP5up_PSweights_13TeV-powheg-pythia8,/TTToHadronic_TuneCP5up_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,27939400,313.36741745,377.96,4.31692920412E-05,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,2016
TTToHadronic_TuneCP5down_PSweights_13TeV-powheg-pythia8,/TTToHadronic_TuneCP5down_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,27921200,313.404051217,377.96,4.31923819296E-05,,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,2016
