name,dataset,nGen,Npos-Nneg/Ntotal,XS,weight,boosted_dataset,globalTag,isData,generator,additionalSelection,run
,,,,,,,,,,,
Z1JetsToNuNu_M-50_LHEZpT_50-150_TuneCP5_13TeV-amcnloFXFX-pythia8,/Z1JetsToNuNu_M-50_LHEZpT_50-150_TuneCP5_13TeV-amcnloFXFX-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,13265881,9494.55873092,598.0,4.74777688292e-06,/Z1JetsToNuNu_M-50_LHEZpT_50-150_TuneCP5_13TeV-amcnloFXFX-pythia8/mwassmer-KIT_Monotop_skims_2018_102X_v5-06d6661263dc7b62a2c79f0065e259c6/USER,102X_upgrade2018_realistic_v21,FALSE,aMC,NONE,2018
,,,,,,,,,,,
Z1JetsToNuNu_M-50_LHEZpT_150-250_TuneCP5_13TeV-amcnloFXFX-pythia8,/Z1JetsToNuNu_M-50_LHEZpT_150-250_TuneCP5_13TeV-amcnloFXFX-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,45988346,113.211229703,17.97,3.45152305915e-06,/Z1JetsToNuNu_M-50_LHEZpT_150-250_TuneCP5_13TeV-amcnloFXFX-pythia8/mwassmer-KIT_Monotop_skims_2018_102X_v5-06d6661263dc7b62a2c79f0065e259c6/USER,102X_upgrade2018_realistic_v21,FALSE,aMC,NONE,2018
,,,,,,,,,,,
Z1JetsToNuNu_M-50_LHEZpT_250-400_TuneCP5_13TeV-amcnloFXFX-pythia8,/Z1JetsToNuNu_M-50_LHEZpT_250-400_TuneCP5_13TeV-amcnloFXFX-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,18329611,13.5981436325,2.053,8.23675364868e-06,/Z1JetsToNuNu_M-50_LHEZpT_250-400_TuneCP5_13TeV-amcnloFXFX-pythia8/mwassmer-KIT_Monotop_skims_2018_102X_v5-06d6661263dc7b62a2c79f0065e259c6/USER,102X_upgrade2018_realistic_v21,FALSE,aMC,NONE,2018
,,,,,,,,,,,
Z1JetsToNuNu_M-50_LHEZpT_400-inf_TuneCP5_13TeV-amcnloFXFX-pythia8,/Z1JetsToNuNu_M-50_LHEZpT_400-inf_TuneCP5_13TeV-amcnloFXFX-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,2683437,1.62555854733,0.2243,5.14203767029e-05,/Z1JetsToNuNu_M-50_LHEZpT_400-inf_TuneCP5_13TeV-amcnloFXFX-pythia8/mwassmer-KIT_Monotop_skims_2018_102X_v5-06d6661263dc7b62a2c79f0065e259c6/USER,102X_upgrade2018_realistic_v21,FALSE,aMC,NONE,2018
,,,,,,,,,,,
Z2JetsToNuNu_M-50_LHEZpT_50-150_TuneCP5_13TeV-amcnloFXFX-pythia8,/Z2JetsToNuNu_M-50_LHEZpT_50-150_TuneCP5_13TeV-amcnloFXFX-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,20999644,5065.67156869,326.0,3.06456359898e-06,/Z2JetsToNuNu_M-50_LHEZpT_50-150_TuneCP5_13TeV-amcnloFXFX-pythia8/mwassmer-KIT_Monotop_skims_2018_102X_v5-06d6661263dc7b62a2c79f0065e259c6/USER,102X_upgrade2018_realistic_v21,FALSE,aMC,NONE,2018
