name,dataset,nGen,Npos-Nneg/Ntotal,XS,weight,boosted_dataset,globalTag,isData,generator,additionalSelection,run
,,,,,,,,,,,
SingleMuon_2018A,/SingleMuon/Run2018A-17Sep2018-v2/MINIAOD,241608232,1,1,1,/SingleMuon/mschrode-KIT_tthbb_skims_DATA_94X_LEG_2018A-00255df0f57654b8d61f2ce50fdd9e79/USER,102X_dataRun2_Sep2018ABC_v2,TRUE,notSpecified,NONE,2018A
SingleMuon_2018B,/SingleMuon/Run2018B-17Sep2018-v1/MINIAOD,119918017,1,1,1,"/pnfs/desy.de/cms/tier2/store/user/mschrode/SingleMuon/KIT_tthbb_skims_DATA_94X_LEG_2018B/190412_134251/0000,/pnfs/desy.de/cms/tier2/store/user/mschrode/SingleMuon/KIT_tthbb_skims_DATA_94X_LEG_2018B/190412_134251/0001,/pnfs/desy.de/cms/tier2/store/user/mschrode/SingleMuon/KIT_tthbb_skims_DATA_94X_LEG_2018B/190412_134251/0002",102X_dataRun2_Sep2018ABC_v2,TRUE,notSpecified,NONE,2018B
SingleMuon_2018C,/SingleMuon/Run2018C-17Sep2018-v1/MINIAOD,110032072,1,1,1,/SingleMuon/mschrode-KIT_tthbb_skims_DATA_94X_LEG_2018C-78d2b7859cf47dd5a022a8e645e33225/USER,102X_dataRun2_Sep2018ABC_v2,TRUE,notSpecified,NONE,2018C
SingleMuon_2018D,/SingleMuon/Run2018D-PromptReco-v2/MINIAOD,506717754,1,1,1,"/pnfs/desy.de/cms/tier2/store/user/mschrode/SingleMuon/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_134410/0000,/pnfs/desy.de/cms/tier2/store/user/mschrode/SingleMuon/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_134410/0001,/pnfs/desy.de/cms/tier2/store/user/mschrode/SingleMuon/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_134410/0002,/pnfs/desy.de/cms/tier2/store/user/mschrode/SingleMuon/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_134410/0003,/pnfs/desy.de/cms/tier2/store/user/mschrode/SingleMuon/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_134410/0004,/pnfs/desy.de/cms/tier2/store/user/mschrode/SingleMuon/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_134410/0005,/pnfs/desy.de/cms/tier2/store/user/mschrode/SingleMuon/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_134410/0006,/pnfs/desy.de/cms/tier2/store/user/mschrode/SingleMuon/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_134410/0007,/pnfs/desy.de/cms/tier2/store/user/mschrode/SingleMuon/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_134410/0008",102X_dataRun2_Prompt_v13,TRUE,notSpecified,NONE,2018D
EGamma_2018A,/EGamma/Run2018A-17Sep2018-v2/MINIAOD,327843843,1,1,1,"/pnfs/desy.de/cms/tier2/store/user/mschrode/EGamma/KIT_tthbb_skims_DATA_94X_LEG_2018A/190412_134112/0000,/pnfs/desy.de/cms/tier2/store/user/mschrode/EGamma/KIT_tthbb_skims_DATA_94X_LEG_2018A/190412_134112/0001,/pnfs/desy.de/cms/tier2/store/user/mschrode/EGamma/KIT_tthbb_skims_DATA_94X_LEG_2018A/190412_134112/0002,/pnfs/desy.de/cms/tier2/store/user/mschrode/EGamma/KIT_tthbb_skims_DATA_94X_LEG_2018A/190412_134112/0003,/pnfs/desy.de/cms/tier2/store/user/mschrode/EGamma/KIT_tthbb_skims_DATA_94X_LEG_2018A/190412_134112/0004,/pnfs/desy.de/cms/tier2/store/user/mschrode/EGamma/KIT_tthbb_skims_DATA_94X_LEG_2018A/190412_134112/0005",102X_dataRun2_Sep2018ABC_v2,TRUE,notSpecified,NONE,2018A
EGamma_2018B,/EGamma/Run2018B-17Sep2018-v1/MINIAOD,153822427,1,1,1,/EGamma/mschrode-KIT_tthbb_skims_DATA_94X_LEG_2018B-ee2989dcfeeca07ff205d9e0355d607e/USER,102X_dataRun2_Sep2018ABC_v2,TRUE,notSpecified,NONE,2018B
EGamma_2018C,/EGamma/Run2018C-17Sep2018-v1/MINIAOD,147827904,1,1,1,/EGamma/mschrode-KIT_tthbb_skims_DATA_94X_LEG_2018C-78d2b7859cf47dd5a022a8e645e33225/USER,102X_dataRun2_Sep2018ABC_v2,TRUE,notSpecified,NONE,2018C
EGamma_2018D,/EGamma/Run2018D-PromptReco-v2/MINIAOD,738976078,1,1,1,"/pnfs/desy.de/cms/tier2/store/user/mschrode/EGamma/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_133956/0000,/pnfs/desy.de/cms/tier2/store/user/mschrode/EGamma/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_133956/0001,/pnfs/desy.de/cms/tier2/store/user/mschrode/EGamma/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_133956/0002,/pnfs/desy.de/cms/tier2/store/user/mschrode/EGamma/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_133956/0003,/pnfs/desy.de/cms/tier2/store/user/mschrode/EGamma/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_133956/0004,/pnfs/desy.de/cms/tier2/store/user/mschrode/EGamma/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_133956/0005,/pnfs/desy.de/cms/tier2/store/user/mschrode/EGamma/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_133956/0006,/pnfs/desy.de/cms/tier2/store/user/mschrode/EGamma/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_133956/0007,/pnfs/desy.de/cms/tier2/store/user/mschrode/EGamma/KIT_tthbb_skims_DATA_94X_LEG_2018D/190412_133956/0008",102X_dataRun2_Prompt_v13,TRUE,notSpecified,NONE,2018D
