name,dataset,nGen,Npos-Nneg/Ntotal,XS,weight,boosted_dataset,globalTag,isData,generator,additionalSelection,run
,,,,,,,,,,,
TTbb_Powheg_Openloops_new_pmx,/TTbb_Powheg_Openloops/asaibel-RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1-18783c0a07109245951450a1a4f55409/USER,11352000,11.6539811042,1,1.6155057369E-05,,94X_mc2017_realistic_v14,FALSE,notSpecified,NONE,
,,,,,,,,,,,
TTbb_Powheg_Helac_new_pmx,/TTbb_Powheg_Helac/asaibel-TTbbInclusive-RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1-18783c0a07109245951450a1a4f55409/USER,3114867,13.6852708132,1,2.34588704213E-05,,94X_mc2017_realistic_v14,FALSE,notSpecified,NONE,
